id,created_at,text,likes,in reply to,retweeted,Subjectivity,Polarity,Analysis
1435347143007477760,2021-09-07 21:00:01,during the venice international film festival wore a selection of gucci pieces designed by ,587,,False,0.0,0.0,Neutral
1435301849083432960,2021-09-07 18:00:02,s fall covers feature lee youngae leeyoungae in gucciariaincluding a look from the hacker project ,5,DazedKorea,False,0.0,0.0,Neutral
1435265641578176524,2021-09-07 15:36:09,the cover star of the fall issue of  is captured by craig mcdean in a ,447,,False,0.0,0.0,Neutral
1435216935097192449,2021-09-07 12:22:37,jenniferlopez spotted with her mini guccidiana totea style from the reimagined by alessandromichele wi ,955,,False,0.0,0.0,Neutral
1434917086833303561,2021-09-06 16:31:07,enriched with unexpected surprises suspended in an atmosphere of wonder inside gucci cartoleria visitors might co ,998,,False,1.0,0.1,Positive
1434910614212722689,2021-09-06 16:05:24,inside gucci cartoleria an enchanted hideaway located in milans via manzoni inspired by the traditional italia ,684,,False,0.75,0.0,Neutral
1434816417526919169,2021-09-06 09:51:06,the house unveils the new guccilifestyle collection ranging from notebooks and games to leisurerelated accessori ,667,,False,0.45454545454545453,0.13636363636363635,Positive
1434091948856516608,2021-09-04 09:52:19,attending the premiere of the lost daughter during the venice international film festival gucci creative di ,1749,,False,0.5,0.25,Positive
1433888641617641477,2021-09-03 20:24:27,attending the premiere of the card counter during the venice international film festival tyesheridan wore ,365,,False,0.0,0.0,Neutral
1433816235393814541,2021-09-03 15:36:44,to the premiere of the hand of god at the venice international film festival wore a gucci peak ,390,,False,0.0,0.0,Neutral
1433338907308011522,2021-09-02 08:00:00,the new collection of sunglasses and optical frames showcases the individualistic and creative spirit of the house ,737,,False,0.7272727272727273,0.3181818181818182,Positive
1433097316789936136,2021-09-01 16:00:00,hello its the new guccieyewear campaign appearing on a cast of characters chatting away on vintage phones the ,350,,False,0.45454545454545453,0.13636363636363635,Positive
1433036918141247489,2021-09-01 12:00:00,the new guccieyewear campaign for fall winter features nini sporting the new frames of the season the inspi ,653,,False,0.45454545454545453,0.13636363636363635,Positive
1432795333176692737,2021-08-31 20:00:02,wool knitwear adorned with playful motifs alongside retroinspired gg monogram accessories from the ,487,,False,0.0,0.0,Neutral
1432734933609553930,2021-08-31 16:00:01,layering elements in the perfect look for a return to the office wherever that may be the guccitowardsautumn edi ,388,,False,1.0,1.0,Positive
1432674536688816136,2021-08-31 12:00:02,a series of images created in collaboration with showcases the guccitowardsautumn selection that brings ,479,,False,0.0,0.0,Neutral
1432448041043202048,2021-08-30 21:00:01,created in partnership with  a new set of images inspired by work setups in unexpected locations showca ,365,,False,0.7272727272727273,0.11818181818181818,Positive
1432427214671384578,2021-08-30 19:37:15,well done for reaching the lec european championship finals and best of luck at worlds,8607,,False,0.15,0.5,Positive
1432420371806961666,2021-08-30 19:10:04,a special congratulations to for winning the lcs championship to be named league of legends north ,5832,,False,0.6607142857142857,0.4285714285714286,Positive
1432387647981244420,2021-08-30 17:00:02,inspired by new ways of working a portfolio of images created with presents guccitowardsautumn a line ,462,,False,0.45454545454545453,0.13636363636363635,Positive
1432331507964825603,2021-08-30 13:16:57,appearing in a playful series of images created in collaboration with is guccitowardsautumn a new sele ,603,,False,0.45454545454545453,0.13636363636363635,Positive
1432012670031605760,2021-08-29 16:10:00,appearing as an illustrated character inspired from the world of anime escapes into a joyfuelled gucc ,863,,False,0.0,0.0,Neutral
1431649362422214666,2021-08-28 16:06:21,said to be used in elixirs and magical potions white gardenia is a silky floral scent blended with jasmine grandif ,728,,False,0.5,0.25,Positive
1431308417369579522,2021-08-27 17:31:33,first seen on gucci beauty takes time out from shooting the gucci flora gorgeous gardenia campaign to ,4537,,False,0.6166666666666667,0.475,Positive
1430922991160815622,2021-08-26 16:00:01,one of the houses most recognizable symbols the horsebit celebrates guccis equestrian heritage here it adorns g ,1251,,False,0.375,0.375,Positive
1430560601038753800,2021-08-25 16:00:00,taking the structured shape of a refined tote the bag is presented in smooth leather and gg canva ,710,,False,0.5,0.4,Positive
1430198222430121991,2021-08-24 16:00:02,the gg marmont line is defined by the iconic double g hardware on monogram canvas wallets and card cases trimmed wi ,745,,False,0.25,0.25,Positive
1429835834056978432,2021-08-23 16:00:02,part of the guccibeloved collections the is updated with a hybrid twist in gg canvas with a wh ,579,,False,0.0,0.0,Neutral
1429473436292636679,2021-08-22 16:00:00,mens belts are cut from smooth leather and distinguished by emblematic double g buckles discover more ,902,,False,0.3333333333333333,0.3,Positive
1429111048443990018,2021-08-21 16:00:00,the gucciouverture collection uses selfexpression to challenge the rules of fashion embracing experimentation r ,673,,False,0.0,0.0,Neutral
1428688268032360448,2021-08-20 12:00:01,appearing alongside luhan is rouge de beauté brillant a new lipstick that delivers a veil of vibrant glowing col ,1007,,False,0.3939393939393939,0.1515151515151515,Positive
1428386276659634178,2021-08-19 16:00:01,luhan appears as a magician to unveil guccibeauty gifts for the loved ones ,1480,,False,0.8,0.7,Positive
1428325880942706692,2021-08-19 12:00:01,interpreting a magician getting ready for a surreal stage house brand ambassador luhan appears in a series of vid ,1023,,False,0.75,0.225,Positive
1428023897602002953,2021-08-18 16:00:03,sterling silver jewelry is intricately designed with the interlocking g motif on pieces that recall retro chain nec ,468,,False,0.0,0.0,Neutral
1427661505365827588,2021-08-17 16:00:02,mini bags from the gucciouverture collection draw on vintage silhouettes while adding a contemporary note to pract ,837,,False,0.16666666666666666,0.16666666666666666,Positive
1427601099071148062,2021-08-17 12:00:00,the gucci dive watch is distinguished by a web strap in a nod to the houses equestrian heritage discover more ,611,,False,0.5,0.5,Positive
1427299109157974025,2021-08-16 16:00:00,functional accessories take the form of gg canvas messenger bags and totes inspired by vintage luggage designs the ,696,,False,0.0,0.0,Neutral
1426936723003658250,2021-08-15 16:00:00,storied symbol of the house the interlocking g appears on supple leather ballet flats from the gucciouverture col ,735,,False,0.0,0.0,Neutral
1426876323264307204,2021-08-15 12:00:00,known for its halfmoon shape the is retold with a contemporary edge in smooth leather and gg can ,518,,False,0.3333333333333333,0.2833333333333333,Positive
1426867441544613888,2021-08-15 11:24:42,on the new guccipodcast writer and curator talks about the multisensory exhibit gucci garden archety ,229,,False,0.45454545454545453,0.13636363636363635,Positive
1426574335326801920,2021-08-14 16:00:00,pick your favorite guccibeauty shade from matte to sheer discover a range of brilliantly colored lipsticks in di ,799,,False,0.9166666666666666,0.4666666666666666,Positive
1426497258833555461,2021-08-14 10:53:44, the new virtual gucci items are now available only on the gucci villa  find the hidden items and c,0,,False,0.546969696969697,0.09242424242424244,Positive
1426211948350169088,2021-08-13 16:00:00,an intense highcoverage varnish guccibeautys new plantbased nail lacquers presents ten vibrant shades offerin ,929,,False,0.44696969696969696,0.12575757575757576,Positive
1425849566490886145,2021-08-12 16:00:02,as part of a series of colorful playful images shot by riccardoapostolico for guccibeauty alessandromichele ,770,,False,0.4,0.3,Positive
1425487173088780290,2021-08-11 16:00:00,in the september issue of instylemagazine jenniferaniston wears a gucciaria wool and silk jacket and pants ,1588,,False,0.0,0.0,Neutral
1425426776050839559,2021-08-11 12:00:01, pinault covers the latest issue of in a gucciouverture gown designed by alessandromichele ,11,salmahayek,False,0.9,0.5,Positive
1425385283940454401,2021-08-11 09:15:08,from the gucciouverture collection bags and accessories are embossed with the distinctive gg motif in contrast wi ,521,,False,0.0,0.0,Neutral
1425127276413431812,2021-08-10 16:09:54,covering the september bazaaricons issue of harpers bazaar wears looks from the gucciaria collecti ,1562,,False,0.0,0.0,Neutral
1425124793867595778,2021-08-10 16:00:03,each season historic house codes evolve into new iterations the classic gucciace sneaker gets a futuristic feel ,573,,False,0.20707070707070707,0.101010101010101,Positive
1424762398020341764,2021-08-09 16:00:01,crafted in monogram canvas the ophidia comes in a structured shape reminiscent of styles from the past the inlaid ,659,,False,0.375,-0.125,Negative
1424403616954261504,2021-08-08 16:14:21,seen on the gucciartwall in new york an image from the beloved show hosted by jamescorden and featuri ,528,,False,0.7272727272727273,0.41818181818181815,Positive
1424341026370686978,2021-08-08 12:05:38,siennamiller and her at the beloved show hosted by jamescorden now appearing on the ,512,,False,1.0,0.7,Positive
1424040365053579269,2021-08-07 16:10:55,appearing on the gucciartwall in milan an image from the guccibeloved campaign featuring jamescorden  ,13474,,False,0.0,0.0,Neutral
1423977220687683589,2021-08-07 12:00:00,fine leather craftsmanship is behind each guccidiana handbag discover more ,1283,,False,0.5666666666666667,0.1722222222222222,Positive
1423775432697122826,2021-08-06 22:38:10,to develop the signature curve of the handle on the guccidiana the bamboo shoots are heated in a flame bent into ,1106,,False,0.0,0.0,Neutral
1423619496305209351,2021-08-06 12:18:32,each element in the guccidiana is meticulously put together by artisans and craftsmen to create the bags timeless ,628,,False,0.0,0.0,Neutral
1423312852199297024,2021-08-05 16:00:02,the guccidiana bag has a capacious interior that holds a multitude of essentials ,593,,False,0.0,0.0,Neutral
1422950457044054016,2021-08-04 16:00:00,the bamboo handles of the guccidiana bag are fitted with practical removable neon leather belts the latest expre ,654,,False,0.9,0.5,Positive
1422894550310326275,2021-08-04 12:17:51,in the guccidiana line creative director alessandromichele reimagines a vintage design from the  echoing a m ,527,,False,1.0,0.5,Positive
1422527674346475526,2021-08-03 12:00:01,inside the kawasaki where the gucci bamboo house interactive exhibition is held featuring archival and new gucci ,917,,False,0.45454545454545453,0.13636363636363635,Positive
1422483158411497474,2021-08-03 09:03:08,on the new episode of the guccipodcast director and curator of the museum at the fashion institute of technology ,888,,False,0.45454545454545453,0.13636363636363635,Positive
1422225682944327688,2021-08-02 16:00:01,the second chapter of gucciinkyoto a multipleacts exhibition is gucci bamboo house featuring archival and new ,738,,False,0.22727272727272727,0.06818181818181818,Positive
1422134446527062021,2021-08-02 09:57:28,in the year of guccis anniversary the house celebrates with a multipleacts exhibition in kyoto the first ,608,,False,0.3333333333333333,0.25,Positive
1421801073220718597,2021-08-01 11:52:46,performing at  wore a custom belted bodysuit and kneehigh boots both with allover crys ,1312,,False,0.0,0.0,Neutral
1421456180728279040,2021-07-31 13:02:17,a look at as she releases her new album happier than ever out everywhere now billieeilish ,1369,,False,0.45454545454545453,0.13636363636363635,Positive
1421176636339363850,2021-07-30 18:31:28,seen here in a still from ridleyscotts forthcoming houseofgucci film is protagonist wearing a longsle ,5931,,False,0.0,0.0,Neutral
1421168719066140673,2021-07-30 18:00:01,appearing in a series of portraits by elle the gucci silver jewelry collection includes styles that combine tradit ,681,,False,0.0,0.0,Neutral
1421138522241646595,2021-07-30 16:00:01,elle presents the new guccijewelry collection of silver pieces in a series of portraits inspired by art of the gol ,474,,False,0.45454545454545453,0.13636363636363635,Positive
